,MisconceptionId,MisconceptionName,response
2310,2310,Does not know how to find the gradient of a straight line from two points,"<Construct Name>Gradient Finding from Coordinate Points</Construct Name>

<Subject Name>Coordinate Geometry</Subject Name>

<Question>Find the gradient of the straight line passing through the points \(A(3, 4)\) and \(B(7, 12)\). What is the correct gradient?</Question>

<Correct Answer>The gradient \(m\) is calculated using the formula \(m = \frac{y_2 - y_1}{x_2 - x_1} = \frac{12 - 4}{7 - 3} = \frac{8}{4} = 2\).</Correct Answer>

<Incorrect Answer>Instead of properly calculating the gradient, the student incorrectly uses the formula division for distance: \(\frac{7 - 3}{12 - 4} = \frac{4}{8} = 0.5\).</Incorrect Answer>
"
2311,2311,Divides rather than adds when answering worded problems,"<Construct Name>Understanding of Net Increase in Quantities</Construct Name>

<Subject Name>Basic Arithmetic Operations</Subject Name>

<Question>Emma has 12 cookies, and her friend Jack gives her 4 more cookies. How many cookies does Emma have in total now?</Question>

<Correct Answer>12 + 4 = 16</Correct Answer>

<Incorrect Answer>12 ÷ 4 = 3</Incorrect Answer>

---

<Construct Name>Calculating Total Amounts in Practical Situations</Construct Name>

<Subject Name>Arithmetic Word Problems</Subject Name>

<Question>There are 45 people at a party. If 15 more people arrive, how many people are at the party now?</Question>

<Correct Answer>45 + 15 = 60</Correct Answer>

<Incorrect Answer>45 ÷ 15 = 3</Incorrect Answer>

---

<Construct Name>Use of Addition in Real-Life Scenarios</Construct Name>

<Subject Name>Application of Basic Operations</Subject Name>

<Question>Sara bought 20 apples and then bought an additional 8 apples. How many apples does she have altogether?</Question>

<Correct Answer>20 + 8 = 28</Correct Answer>

<Incorrect Answer>20 ÷ 8 = 2.5</Incorrect Answer>
"
2312,2312,Thinks congruent shapes are the same shape but can be different sizes,"<Construct Name>Understanding Congruence and Similarity in Quadrilaterals</Construct Name>
<Subject Name>Congruency in Quadrilaterals</Subject Name>
<Question>Tom and Katie are discussing a pair of shapes. Tom claims that two rectangles are congruent because they have the same shape. Katie claims the rectangles are similar because their corresponding angles are equal. The first rectangle measures 4 cm by 6 cm, and the second rectangle measures 8 cm by 12 cm. Who is correct?</Question>
<Correct Answer>Only Katie</Correct Answer>
<Incorrect Answer>Only Tom</Incorrect Answer>
"
2313,2313,Mixes up discrete and continuous data types,"<Construct Name>Distinguishing between discrete and continuous data</Construct Name>  
<Subject Name>Descriptive Statistics</Subject Name>  
<Question>Maria conducted a survey asking her classmates about their shoe sizes and their time spent on daily exercise. During analysis, indicate which measurement is discrete and which is continuous.</Question>  
<Correct Answer>Shoe sizes are discrete data; time spent on daily exercise is continuous data.</Correct Answer>  
<Incorrect Answer>Shoe sizes are continuous data; time spent on daily exercise is discrete data.</Incorrect Answer>  
"
2314,2314,Multiplies instead of divides to find one part given the total,"<Construct Name>Determine the unit rate in a proportional relationship</Construct Name>  
<Subject Name>Ratios and Proportions</Subject Name>  
<Question>Jessica drove a total of 300 miles over 4 hours. Calculate her average speed in miles per hour.</Question>  
<Correct Answer>\( 75 \, \text{miles per hour} \)</Correct Answer>  
<Incorrect Answer>\( 1200 \, \text{miles per hour} \)</Incorrect Answer>  

Misconception: The student uses multiplication instead of division to find the average speed, incorrectly using the operation that would be used to find the total distance if the speed and time were given instead.
"
2315,2315,Confuses negative and positive correlation,"<Construct Name>Identify correlation type from a scatter plot </Construct Name>
<Subject Name>Statistics and Probability </Subject Name>
<Question>Examine the scatter plot of students' number of study hours and their test scores. Determine the type of correlation between studying hours and test scores.</Question> 
<Correct Answer>Positive Correlation </Correct Answer>
<Incorrect Answer>Negative Correlation </Incorrect Answer>
"
2316,2316,Mixes up squaring and multiplying by 2 or doubling,"<Construct Name>Calculate the square of a fraction </Construct Name>
<Subject Name>Fractions and Decimals </Subject Name>
<Question>What is the square of \(\frac{3}{4}\)? </Question>
<Correct Answer>\(\frac{9}{16}\) </Correct Answer>
<Incorrect Answer>\(\frac{6}{4}\) </Incorrect Answer>

<Construct Name>Apply the Pythagorean theorem </Construct Name>
<Subject Name>Geometry </Subject Name>
<Question>A right triangle has legs of length 5 and 12. What is the length of the hypotenuse? </Question>
<Correct Answer>\( 13 \) </Correct Answer>
<Incorrect Answer>\( 17 \) </Incorrect Answer>

<Construct Name>Evaluate a polynomial at a given value </Construct Name>
<Subject Name>Polynomials </Subject Name>
<Question>Evaluate \( P(x) = x^2 + 5x + 6 \) at \( x = 3 \). </Question> 
<Correct Answer>\( 30 \) </Correct Answer>
<Incorrect Answer>\( 21 \) </Incorrect Answer>

<Construct Name>Determine if a number is a perfect square </Construct Name>
<Subject Name>Number Theory </Subject Name>
<Question>Is 49 a perfect square? </Question>
<Correct Answer>Yes </Correct Answer>
<Incorrect Answer>No </Incorrect Answer>
"
2317,2317,"When asked for the next term in the sequence subtracts one from the last term given, despite the sequence not going down in ones.","<Construct Name>Recognize and extend arithmetic sequences in whole numbers</Construct Name>

<Subject Name>Arithmetic Sequences and Series</Subject Name>

<Question>\( \begin{array}{llll}12, & 10, & 8, & ? \end{array} \) 

What is the next term in this arithmetic sequence? </Question> 

<Correct Answer>\( 6 \) </Correct Answer>

<Incorrect Answer>\( 7 \) </Incorrect Answer>
"
2318,2318,Has used the wrong data point on the graph,"<Construct Name>Interpret data points on a coordinate plane and calculate distances</Construct Name>  
<Subject Name>Coordinate Geometry</Subject Name>  
<Question>![Coordinate plane with points A(1,2), B(4,6), C(3,1), and D(5,2)]() Calculate the distance between points B and D.</Question>  
<Correct Answer>\( \sqrt{13} \) or approximately \( 3.61 \) </Correct Answer>  
<Incorrect Answer>\( \sqrt{10} \) or approximately \( 3.16 \) </Incorrect Answer>  

Misconception: Students might confuse different data points on the coordinate plane, particularly if points are plotted closely or in a sequence. In this mistake, the students may have misidentified points or incorrectly inferred coordinates. Instead of using the points B(4,6) and D(5,2), they might have mistakenly used points such as B(4,6) and C(3,1).
"
2319,2319,subtracts the highest from the lowest when calculating the range,"<Construct Name>Understanding the concept of range in statistics</Construct Name>

<Subject Name>Basic Statistics</Subject Name>

<Question>You have the heights of a group of people presented in centimeters as follows:
\(
\begin{array}{cccccc}
160 & 172 & 180 & 185 & 190 & 200
\end{array}
\)
Calculate the range of these heights.</Question>

<Correct Answer>\( 200 - 160 = 40 \, \text{cm} \)</Correct Answer>

<Incorrect Answer>\( 160 - 200 = -40 \, \text{cm} \)</Incorrect Answer>
"
2320,2320,Subtracts rather than divides when scaling down in direct proportion problems,"<Construct Name>Use direct proportion to scale quantities in everyday scenarios (e.g. consumable items)</Construct Name>

<Subject Name>Direct Proportion</Subject Name>

<Question>A car uses 12 liters of fuel to travel 96 kilometers. How much fuel will it use to travel 24 kilometers?</Question>

<Correct Answer>3 liters</Correct Answer>

<Incorrect Answer>84 liters</Incorrect Answer>
"
2321,2321,does not know the meaning of the word digit,"<Construct Name>Identify place and value in multi-digit numbers </Construct Name>

<Subject Name>Number and Operations in Base Ten </Subject Name>

<Question>What is the \( 3^{\text{rd}} \) digit in the number 5,784? </Question> 

<Correct Answer>\( 8 \) </Correct Answer>

<Incorrect Answer>\( 7 \) </Incorrect Answer>
"
2322,2322,Believes a percentage of a number will be a multiple of the percentage,"<Construct Name>Understanding percentages as a fraction of a number</Construct Name>  
<Subject Name>Calculating Percentage Values</Subject Name>  
<Question>What is 25% of 120?</Question>  
<Correct Answer>\( 30 \)</Correct Answer>  
<Incorrect Answer>\( 3000 \)</Incorrect Answer>  
"
2323,2323,"When ordering decimals, believes the decimal point is not relevant","<Construct Name>Comparing and ordering decimals from smallest to largest </Construct Name>  
<Subject Name>Ordering Decimals </Subject Name>  
<Question>Order the following decimals from smallest to largest: 0.7, 0.56, 0.88, 0.9</Question>  
<Correct Answer>\( 0.56, 0.7, 0.88, 0.9 \) </Correct Answer>  
<Incorrect Answer>\( 0.9, 0.88, 0.7, 0.56 \) </Incorrect Answer>  
"
2324,2324,Believes the y-intercept of a line is the root of its equation,"<Construct Name>Understand and identify the elements of a linear equation, specifically the slope and y-intercept </Construct Name>  
<Subject Name>Graphing Linear Equations </Subject Name>  
<Question>Find the y-intercept of the line represented by the equation \( y = 2x + 3 \). </Question>  
<Correct Answer>The y-intercept is \(3\). </Correct Answer>  
<Incorrect Answer>The y-intercept is \(x = -\frac{3}{2}\). </Incorrect Answer>  
"
2325,2325,Believes data implies equal chance of selection,"<Construct Name>Understanding probabilities in context </Construct Name>

<Subject Name>Probability based on frequency of events </Subject Name>

<Question>A jar contains 4 red marbles, 2 blue marbles, and 6 green marbles. If a marble is randomly picked from the jar, what is the probability that it is blue? </Question>

<Correct Answer>\(\frac{1}{6}\) </Correct Answer>

<Incorrect Answer>\(\frac{1}{3}\) </Incorrect Answer>

Explanation: The student might incorrectly assume that since there are three colors of marbles, the chance of picking any one color (including blue) is equal, failing to account for the actual distribution of the marbles.
"
2326,2326,Multiplies rather than adds ,"<Construct Name>Adding and Subtracting Fractions with Like Denominators and Different Numerators</Construct Name>

<Subject Name>Fractions</Subject Name>

<Question>What is the sum of the fractions \( \frac{3}{5} + \frac{2}{5} \)?</Question>

<Correct Answer>\( \frac{5}{5} = 1 \)</Correct Answer>

<Incorrect Answer>\( \frac{6}{25} \)</Incorrect Answer>
"
2327,2327,Does not understand that a space can be used to separate the thousands column from the hundreds column,"<Construct Name>Reading and Interpreting Numbers in Standard Form </Construct Name>  
<Subject Name>Number Sense and Numeration </Subject Name>  
<Question>Read the following numeral and write it in words:  
\( 1\ 234\ 567 \)  
</Question>  
<Correct Answer>One million, two hundred thirty-four thousand, five hundred sixty-seven </Correct Answer>  
<Incorrect Answer>One million, two hundred thirty-four, five hundred sixty-seven </Incorrect Answer>  
"
2328,2328,"When using the capture-recapture method, believes the number caught second is the numerator and the number marked second is the denominator","<Construct Name>Estimate the total population using the capture-recapture method </Construct Name>

<Subject Name>Statistics and Probability </Subject Name>

<Question>A researcher wants to estimate the number of fish in a lake. They first capture and mark \( 40 \) fish and release them back into the lake. Later, another sample of \( 50 \) fish is captured, \( 10 \) of which are found to be marked. Estimate the total population of the fish in the lake. </Question>

<Correct Answer>\( 200 \) </Correct Answer>

<Incorrect Answer>\( 80 \) </Incorrect Answer>
"
2329,2329,Thinks the remainder is the difference between the dividend and the next biggest multiple,"<Construct Name>Division with Remainders in Real-life Contexts</Construct Name>

<Subject Name>Applied Division and Problem Solving</Subject Name>

<Question>George is cutting a 65-foot long ribbon into pieces that are 8 feet long each. After cutting as many 8-foot pieces as possible, how much ribbon will George have left?</Question>

<Correct Answer>1 foot of ribbon left</Correct Answer>

<Incorrect Answer>7 feet of ribbon left</Incorrect Answer>
"
