,MisconceptionId,MisconceptionName,response
1202,1202,Does not understand that an acute angle is between 0 and 90 degrees,"<Construct Name>Identify acute angles </Construct Name>  
<Subject Name>Types, Naming and Estimating </Subject Name>  
<Question>An angle measures \( 95^{\degree} \). This means it is... </Question>  
<Correct Answer>Obtuse </Correct Answer>  
<Incorrect Answer>Acute </Incorrect Answer>  
"
1203,1203,Believes that to find an angle for a pie chart sector you divide the total frequency by 360 and multiply by its frequency,"<Construct Name>Calculate the sector angle on a pie chart for a given group </Construct Name>
<Subject Name>Pie Chart </Subject Name>
<Question>A survey was conducted to find out the favorite fruits of a group of people. The results are as follows:

\[
\begin{array}{|c|c|c|}
\hline \text{Fruit} & \text{Frequency} & \text{Angle on a pie chart} \\
\hline \text{Apple} & 12 & \bigstar \\
\hline \text{Banana} & 8 & \\
\hline \text{Cherry} & 10 & \\
\hline \text{Date} & 5 & \\
\hline \text{Elderberry} & 15 & \\
\hline \text{TOTAL} & 50 & \\
\hline
\end{array}
\]

Calculate the angle for the Apple sector on the pie chart. Which of the following calculations would work out what replaces the star? </Question> 
<Correct Answer>\( \frac{12}{50} \times 360 \) </Correct Answer>
<Incorrect Answer>\( \frac{50}{360} \times 12 \) </Incorrect Answer>
"
1204,1204,Multiplied by 100 rather than divided by 100,"<Construct Name>Convert integer percentages to decimals</Construct Name>  
<Subject Name>Converting between Decimals and Percentages</Subject Name>  
<Question>How do you write \( 75\% \) as a decimal?</Question>  
<Correct Answer>\( 0.75 \)</Correct Answer>  
<Incorrect Answer>\( 7500 \)</Incorrect Answer>  
"
1205,1205,Thinks a variable next to a number means addition rather than multiplication,"<Construct Name>Evaluate algebraic expressions with coefficients </Construct Name>  
<Subject Name>Algebra </Subject Name>  
<Question>Evaluate the expression \( 5x + 3 \) when \( x = 4 \). </Question>  
<Correct Answer>\( 5(4) + 3 = 20 + 3 = 23 \) </Correct Answer>  
<Incorrect Answer>\( 5 + 4 + 3 = 12 \) </Incorrect Answer>  
"
1206,1206,Does not understand how to maintain equivalence in fractions,"<Construct Name>Multiply fractions where one fraction is a proper fraction and the other is a whole number </Construct Name>  
<Subject Name>Multiplying Fractions </Subject Name>  
<Question>What is the product of \( \frac{3}{4} \times 8 \)? </Question>  
<Correct Answer>\( 6 \) </Correct Answer>  
<Incorrect Answer>\( \frac{24}{4} \) </Incorrect Answer>  
"
1207,1207,Does not realize we can write a division as a fraction,"<Construct Name>Understanding division as a fraction </Construct Name>  
<Subject Name>Arithmetic and Algebra </Subject Name>  
<Question>If \( x = 12 \div 4 \), express \( x \) as a fraction. </Question>  
<Correct Answer>\( x = \frac{12}{4} \) </Correct Answer>  
<Incorrect Answer>Not possible to express as a fraction </Incorrect Answer>  
"
1208,1208,Believes the subtraction button writes a fraction,"<Construct Name>Understand how to input fractions on a calculator </Construct Name>  
<Subject Name>Basic Calculator Use </Subject Name>  
<Question>Which of the following would allow you to type \( \frac{5}{9} \) on your calculator? ![A scientific calculator]() </Question>  
<Correct Answer>![The number 5, then a calculator button labelled \(\frac{\square}{\square}\), then the number 9]() </Correct Answer>  
<Incorrect Answer>![The number 5, then a calculator button labelled \(-\), then the number 9]() </Incorrect Answer>  
"
1209,1209,Believes a mixed number can contain an improper fraction,"<Construct Name>Add fractions involving mixed number fractions with different denominators </Construct Name>
<Subject Name>Adding and Subtracting Fractions </Subject Name>
<Question>\( 3 \frac{5}{6} + \frac{7}{8} = 4 \frac{\bigstar}{24} \) What should replace the star? </Question>
<Correct Answer>\( 19 \) </Correct Answer>
<Incorrect Answer>\( 31 \) </Incorrect Answer>
"
1210,1210,Does not recognise millilitres as a unit of volume,"<Construct Name>Identify a unit of volume </Construct Name>  
<Subject Name>Volume Units </Subject Name>  
<Question>Sarah is filling a container with water. She uses a measuring cup marked in millilitres. What unit is she using to measure the volume of water? </Question>  
<Correct Answer>Millilitres </Correct Answer>  
<Incorrect Answer>Not a unit of volume </Incorrect Answer>  
"
1211,1211,Believes number of squares in a bar gives frequency on a histogram,"<Construct Name>Interpret frequency from a histogram </Construct Name>  
<Subject Name>Statistics and Data Representation </Subject Name>  
<Question>In a histogram, if a bar spans 3 squares wide and 4 squares high, what is the frequency represented by this bar? </Question>  
<Correct Answer>The frequency is 12, as it is the area of the bar (width × height). </Correct Answer>  
<Incorrect Answer>The frequency is 4, as it is the height of the bar. </Incorrect Answer>  
"
1212,1212,Thinks a greater number of shaded parts represents a greater fraction,"<Construct Name>Order fractions whose denominators are not multiples of the same number </Construct Name>
<Subject Name>Ordering Fractions </Subject Name>
<Question>Which diagram represents the largest fraction? </Question> 
<Correct Answer>![A rectangle divided horizontally into 3 smaller rectangles that are identical to each other in size and shape. The top 2 rectangles, of the 3, are shaded orange, the other is white.]() </Correct Answer>
<Incorrect Answer>![A rectangle divided into a grid of 30 smaller rectangles (5 high by 6 wide) that are identical to each other in size and shape. 8 of these smaller rectangles are shaded orange, the rest are white.]() </Incorrect Answer>
"
1213,1213,"When finding the differences between terms in a sequence, believes they can do so from right to left ","<Construct Name>Find the nth term rule for arithmetic sequences</Construct Name>
<Subject Name>Arithmetic Sequences</Subject Name>
<Question>\(15, 10, 5, 0, -5, \ldots\)

When calculating the nth-term rule of this sequence, what should replace the triangle?

nth-term rule: \( 20 \)\( \color{red}\triangle \)  \(5n\) </Question>
<Correct Answer>\(-\)</Correct Answer>
<Incorrect Answer>\(+\)</Incorrect Answer>
"
1214,1214,"When solving an equation, uses the same operation rather than the inverse.","<Construct Name>Solving equations involving fractions with variables on both sides</Construct Name>  
<Subject Name>Algebraic Equations</Subject Name>  
<Question>Solve the equation:  
\(\frac{3x}{4} + 2 = \frac{x}{2} + 5\)</Question>  
<Correct Answer>\(x = 12\)</Correct Answer>  
<Incorrect Answer>\(x = 0\)</Incorrect Answer>  
"
1215,1215,"Includes a data point with the value, when asked to find the number of data points above a value","<Construct Name>Interpret data using a bar chart </Construct Name>  
<Subject Name>Statistics and Data Interpretation </Subject Name>  
<Question>How many students scored above 75 marks in the exam? ![A bar chart with the title ""Exam Scores Distribution"". The x-axis is labeled with score ranges: 60-65, 66-70, 71-75, 76-80, 81-85, 86-90. The y-axis is labeled ""Number of Students"" and ranges from 0 to 10. The bars show the following data: 60-65: 3 students, 66-70: 5 students, 71-75: 4 students, 76-80: 6 students, 81-85: 2 students, 86-90: 1 student.]() </Question>  
<Correct Answer>\( 9 \) </Correct Answer>  
<Incorrect Answer>\( 13 \) </Incorrect Answer>  
"
1216,1216,Believes a curve can show a constant rate,"<Construct Name>Interpret graphs of motion </Construct Name>
<Subject Name>Kinematics </Subject Name>
<Question>Tom and Katie are discussing the speed of a car over time. Tom says this graph shows the car moving at a constant speed ![A sketch of a graph showing speed on the y axis and time on the x axis. A curve starts at the origin and slopes upwards, getting gradually steeper.]() Katie says this graph shows the car moving at a constant speed ![A sketch of a graph showing speed on the y axis and time on the x axis. A horizontal straight line goes from halfway up the y axis straight across the graph.]() Who is correct? </Question> 
<Correct Answer>Only Katie </Correct Answer>
<Incorrect Answer>Only Tom </Incorrect Answer>
"
1217,1217,Assumes the perpendicular height of a triangle bisects the base,"<Construct Name>Calculate the area of a triangle using base and height </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>A triangle has a base of \( 10 \) cm and a perpendicular height of \( 6 \) cm. Calculate the area of the triangle. </Question>  
<Correct Answer>\( 30 \) cm² </Correct Answer>  
<Incorrect Answer>\( 15 \) cm² </Incorrect Answer>  
"
1218,1218,Multiplies the numerators when adding fractions with a common denominator,"<Construct Name>Add proper fractions with the same denominator </Construct Name>  
<Subject Name>Adding and Subtracting Fractions </Subject Name>  
<Question>Calculate:  
\(\frac{3}{8}+\frac{2}{8}\) </Question>  
<Correct Answer>\( \frac{5}{8} \) </Correct Answer>  
<Incorrect Answer>\( \frac{6}{8} \) </Incorrect Answer>  
"
1219,1219,Gives the value for the wrong variable when answering a simultaneous equation question,"<Construct Name>Solving simultaneous equations using substitution or elimination </Construct Name>  
<Subject Name>Simultaneous Equations </Subject Name>  
<Question>Solve the following simultaneous equations for \(x\) and \(y\):  
\[ 2x + 3y = 12 \]  
\[ x - y = 2 \]  
What is the value of \(x\)? </Question>  
<Correct Answer>\( x = 4 \) </Correct Answer>  
<Incorrect Answer>\( y = 2 \) </Incorrect Answer>  
"
1220,1220,Does not include zero when counting over zero,"<Construct Name>Count forwards and backwards through zero with positive and negative whole numbers </Construct Name>  
<Subject Name>Number Lines </Subject Name>  
<Question>What is the 5th number in the sequence starting from \(-3\) and counting up by 1? </Question>  
<Correct Answer>\( 1 \) </Correct Answer>  
<Incorrect Answer>\( 0 \) </Incorrect Answer>  
"
1221,1221,Converts a decimal to a fraction by writing 1 over the digits of the decimal,"<Construct Name>Convert decimals to fractions by understanding place value </Construct Name>  
<Subject Name>Decimals and Fractions </Subject Name>  
<Question>Convert the decimal \( 0.75 \) to a fraction in its simplest form. </Question>  
<Correct Answer>\( \frac{3}{4} \) </Correct Answer>  
<Incorrect Answer>\( \frac{1}{75} \) </Incorrect Answer>  
"
1222,1222,Forgets the denominator in probability,"<Construct Name>Assign probabilities to single events using fractions </Construct Name>
<Subject Name>Probability of Single Events </Subject Name>
<Question>A jar contains \( 15 \) marbles.

\( 5 \) of the marbles are red

\( 4 \) of the marbles are blue

The rest of the marbles are yellow

What is the probability of choosing a yellow marble? </Question> 
<Correct Answer>\( \frac{6}{15} \) </Correct Answer>
<Incorrect Answer>\( 6 \) </Incorrect Answer>
"
1223,1223,Uses numerators to convert fractions to ratio despite different denominators,"<Construct Name>Convert fractions to ratios </Construct Name>  
<Subject Name>Writing Ratios </Subject Name>  
<Question>\( \frac{2}{3} \) of the students in a class are girls.  
\( \frac{1}{4} \) of the students are boys.  
\( \frac{1}{6} \) of the students are teachers.  
What is the ratio of girls : boys : teachers? ![An image of a classroom]() </Question>  
<Correct Answer>\( 8: 3: 1 \) </Correct Answer>  
<Incorrect Answer>\( 2: 1: 1 \) </Incorrect Answer>  
"
1224,1224,Does not understand the diagram given in the question,"<Construct Name>Interpreting data from a Venn diagram </Construct Name>
<Subject Name>Set Theory </Subject Name>
<Question>The Venn diagram below shows the number of students who play football, basketball, and both sports.

- \( A \) represents students who play football.
- \( B \) represents students who play basketball.

If the total number of students is \( 30 \), how many students play only football? ![Venn diagram with 10 in the football-only section, 5 in the intersection, and 8 in the basketball-only section.]() </Question> 
<Correct Answer>\( 10 \) </Correct Answer>
<Incorrect Answer>\( 7 \) </Incorrect Answer>
"
1225,1225,Believes you don't need to numerically order the data before calculating the median,"<Construct Name>Calculate the median from a list of data </Construct Name>  
<Subject Name>Statistics </Subject Name>  
<Question>What is the median of the following numbers?  
\[  
9, 3, 5, 12, 7, 1  
\] </Question>  
<Correct Answer>\( 6 \) </Correct Answer>  
<Incorrect Answer>\( 5 \) </Incorrect Answer>  
"
