,MisconceptionId,MisconceptionName,response
1276,1276,"Believes that the y intercept is (0, y) where y is any y coordinate on the line","<Construct Name>Understanding the concept of y-intercept in the context of linear functions and graphs</Construct Name>
<Subject Name>Graphing Linear Functions</Subject Name>
<Question>Identify the y-intercept of the line represented by the equation \( y = 3x + 4 \), and graph it on a coordinate plane.</Question> 
<Correct Answer>The y-intercept is \((0, 4)\). This is because when \(x = 0\), the equation \(y = 3x + 4\) simplifies to \(y = 4\), indicating the point where the line crosses the y-axis.</Correct Answer>
<Incorrect Answer>The y-intercept is \((0, y)\) for any \(y\) that lies on the line, but specifically here we might incorrectly interpret a point such as \((0, 7)\) (assuming one derived \(y = 7\) from some operation) as a valid y-intercept without validating this through the equation.</Incorrect Answer>
"
1277,1277,"In algebra, thinks it's ok to write (for example) 0x rather than just 0","<Construct Name>Simplification of polynomial expressions involving variables and constants</Construct Name>  
<Subject Name>Polynomial Simplification</Subject Name>  
<Question>Simplify the expression by combining like terms:  
\[  
3x^2 - 4x + 5 + 2x - 5x^2 - 1  
\]  
</Question>  
<Correct Answer>\(-2x^2 - 2x + 4\)</Correct Answer>  
<Incorrect Answer>\(0x^2 - 2x + 4\)</Incorrect Answer>  
"
1278,1278,Believes the subscript in iteration notation is the value to be substituted,"<Construct Name>Iteration in Numerical Methods or Sequences</Construct Name>  
<Subject Name>Numerical Analysis and Sequences in Algebra</Subject Name>  
<Question>Consider the sequence defined by the recurrence relation:  
\[ a_{n+1} = \sqrt{5 + a_n} \]  
Given \( a_0 = 1 \), find the value of \( a_1 \). What value does the subscript n take for each term?</Question>  
<Correct Answer>\( a_1 = \sqrt{5 + 1} = \sqrt{6} \)</Correct Answer>  
<Incorrect Answer>\( a_1 = \sqrt{5 + 0} = \sqrt{5} \)</Incorrect Answer>  
"
1279,1279,Confuses right angle triangles and equilateral triangles,"<Construct Name>Identify and solve for angles in different types of triangles </Construct Name> 
<Subject Name>Geometry </Subject Name> 
<Question>A triangle has angles measuring \( 90^\circ \), \( 45^\circ \), and \( 45^\circ \). What type of triangle is this, and what will be the length of the sides if the hypotenuse is 10 cm? </Question> 
<Correct Answer>This is a right angle triangle. Use the properties of a 45-45-90 triangle to find that the other two sides are both: \( 10/\sqrt{2} \approx 7.07 \) cm. </Correct Answer> 
<Incorrect Answer>This is an equilateral triangle. Each side is 10 cm. </Incorrect Answer>
"
1280,1280,"When multiplying fractions, multiplies the numerator and adds the denominator","<Construct Name>Multiply proper fractions in the form: Fraction × Fraction </Construct Name>  
<Subject Name>Multiplying Fractions </Subject Name>  
<Question>Calculate:  
\(
\frac{2}{7} \times \frac{3}{4}
\) </Question>  
<Correct Answer>\( \frac{6}{28} \) or simplified to \( \frac{3}{14} \) </Correct Answer>  
<Incorrect Answer>\( \frac{6}{11} \) </Incorrect Answer>  
"
1281,1281,Does not understand that similar shapes and enlarged shapes will have the same size angles as the original,"<Construct Name>Understanding congruence and similarity in geometric shapes</Construct Name>
<Subject Name>Geometry</Subject Name>
<Question>Triangle ABC is similar to triangle DEF. If angle A is 40 degrees, angle B is 60 degrees, and angle C is 80 degrees, what is the measure of angle D?</Question>
<Correct Answer>Angle D measures 40 degrees</Correct Answer>
<Incorrect Answer>Angle D measures 50 degrees</Incorrect Answer>
"
1282,1282,When subtracting a negative thinks the answer must be negative ,"<Construct Name>Carry out subtraction problems involving decimals and negative integers </Construct Name>
<Subject Name>Adding and Subtracting Negative Numbers and Decimals </Subject Name>
<Question>\( 3.5 - (-2.1) = \) </Question>
<Correct Answer>\( 5.6 \) </Correct Answer>
<Incorrect Answer>\( -5.6 \) </Incorrect Answer>
"
1283,1283,Believes a polygon can have curved sides,"<Construct Name>Identify and classify 2D shapes based on their properties</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>Anna and John are learning about polygons. Anna defines a hexagon, a shape with six straight sides. John claims a shape with three straight sides and one curved side is a polygon. Which definition is correct according to the definition of a polygon?</Question>  
<Correct Answer>Only Anna's definition is correct because a polygon is defined as a closed plane figure bounded by straight lines.</Correct Answer>  
<Incorrect Answer>Both Anna and John are correct since polygons can have both straight and curved sides as long as they form a closed shape.</Incorrect Answer>  
"
1284,1284,Thinks only like terms can be multiplied,"<Construct Name>Multiplying Algebraic Expressions </Construct Name>  
<Subject Name>Algebra </Subject Name>  
<Question>Evaluate the product of the algebraic expressions \((2x + 3)\) and \((x - 4)\).</Question>  
<Correct Answer>The product is derived by applying the distributive property:  
\((2x + 3)(x - 4) = 2x(x) + 2x(-4) + 3(x) + 3(-4) = 2x^2 - 8x + 3x - 12 = 2x^2 - 5x - 12\).</Correct Answer>  
<Incorrect Answer>The misconception leads to multiplying only like terms:  
\(2x(x) + 3(-4) = 2x^2 - 12\).</Incorrect Answer>  
"
1285,1285,Believes a vertical line has equation y=,"<Construct Name>Equations of lines on the Cartesian plane</Construct Name>
<Subject Name>Analytic Geometry</Subject Name>
<Question>Alice drew a vertical line on a Cartesian plane that passes through the point \( (4, 2) \). 
What is the equation of this vertical line? </Question>
<Correct Answer>The correct equation of the vertical line is \( x = 4 \). A vertical line has a constant \( x \)-value for every point on the line.</Correct Answer>
<Incorrect Answer>The incorrect equation of the vertical line is \( y = 2 \). This reflects a constant \( y \)-value, which is a horizontal line, not vertical.</Incorrect Answer>
"
1286,1286,believes the complement of a set consists of anything that is not just in that set,"<Construct Name>Set Complement</Construct Name>  
<Subject Name>Set Theory</Subject Name>  
<Question>Given the universal set \( U = \{1, 2, 3, 4, 5, 6, 7, 8\} \) and set \( A = \{2, 4, 6\} \), what is the complement of set \( A \) in \( U \)?</Question>   
<Correct Answer>The complement of set \( A \) in \( U \) is \( A' = \{1, 3, 5, 7, 8\} \).</Correct Answer>  
<Incorrect Answer>The complement of set \( A \) is everything not in \( A \), so it includes negatives, decimals, and letters, resulting in \( A' = \{-\infty, ..., 1, 3, 5, 7, 8, ...\} \).</Incorrect Answer>
"
1287,1287,Believes if you changed all values by the same proportion the range would not change,"<Construct Name>Calculate the range from a list of data </Construct Name>
<Subject Name>Range and Interquartile Range from a List of Data </Subject Name>
<Question>Tom and Katie are discussing the scores of \( 5 \) students on a math test:
\( 78, 92, 85, 88, 76 \)
Tom says if every student received \( 10\% \) extra on their score, the range wouldn't change.
Katie says if every student's score increased by \( 3 \), the range wouldn't change.
Who do you agree with? </Question>
<Correct Answer>Only Katie </Correct Answer>
<Incorrect Answer>Only Tom </Incorrect Answer>
"
1288,1288,Believes the intersection on a Venn diagram represents the total of one set,"<Construct Name>Calculate the total number of elements in one set using a Venn diagram</Construct Name>
<Subject Name>Set Theory</Subject Name>
<Question>\( 80 \) students were surveyed about their extracurricular activities. The results are shown in the Venn Diagram.

How many students are in the drama club? ![A Venn diagram with two circles labelled Drama Club and Sports Team. The number 18 is in the Drama Club only region, 12 is in the intersection, and 22 is in the Sports Team only region.]()</Question>
<Correct Answer>\( 30 \)</Correct Answer>
<Incorrect Answer>\( 12 \)</Incorrect Answer>
"
1289,1289,Does not understand that the area of an enlarged shape is the area of the original multiplied by the square of the scale factor of the lengths.,"<Construct Name>Scale Factor and Area of Enlarged Shapes</Construct Name>
<Subject Name>Geometry</Subject Name>
<Question>A rectangle with an area of \( 20 \, \text{cm}^2 \) is enlarged using a scale factor of 3. What is the area of the enlarged rectangle?</Question> 
<Correct Answer>\( 180 \, \text{cm}^2 \) (The correct area is obtained by multiplying the original area \(20 \, \text{cm}^2\) by the square of the scale factor, i.e., \(3^2 = 9\), resulting in \(20 \times 9 = 180\).)</Correct Answer>
<Incorrect Answer>\( 60 \, \text{cm}^2 \) (The incorrect answer results from multiplying the original area by the scale factor of 3 instead of by the square of the scale factor.)</Incorrect Answer>
"
1290,1290,Reads the wrong scale on the protractor when measuring reflex angles,"<Construct Name>Use a protractor to measure angles between 270° and 360° </Construct Name>  
<Subject Name>Measuring Angles </Subject Name>  
<Question>What is the size of the marked angle? ![A 360 degree protractor with 2 red lines and a pink sector marking out an angle being measured by the protractor. The inner scale goes from 0 to 360, anti-clockwise. The angle is a reflex angle that is between the red line at 0 (inner scale) and 180 (outer scale) on the protractor, anti-clockwise to the red line halfway between 300 and 310 (inner scale) and halfway between 60 and 70 (outer scale).]() </Question>  
<Correct Answer>\( 305^{\circ} \) </Correct Answer>  
<Incorrect Answer>\( 65^{\circ} \) </Incorrect Answer>  

"
1291,1291,"Thinks they solve mx + c = a, by substituting in the value of a for x and therefore calculating ma + c","<Construct Name>Finding the value of x that makes a linear equation true</Construct Name>  
<Subject Name>Linear Equations</Subject Name>  
<Question>This is the equation \(-3x + 1 = 8\). What is the value of \(x\) that satisfies the equation? Solve for \(x\).</Question>  
<Correct Answer>\( x = -\frac{7}{3} \) or approximately \(-2.33\)</Correct Answer>  
<Incorrect Answer>\( x = 8 \</Incorrect Answer>  
"
1292,1292,Does not realise that the area of a triangle is half the area of the contatining rectangle,"<Construct Name>Calculate the area of a right triangle where the dimensions are given in the same units</Construct Name>
<Subject Name>Area of Simple Shapes</Subject Name>
<Question>What is the area of this shape? ![Right-angled triangle on square grid with base of 6 units and height of 3 units]()</Question>
<Correct Answer>\( 9 \)</Correct Answer>
<Incorrect Answer>\( 18 \)</Incorrect Answer>
"
1293,1293,Identifies how much repeated use of the term-to-term rule changes a number but does not apply to the sequence,"<Construct Name>Arithmetic Sequences</Construct Name>  
<Subject Name>Sequences and Series</Subject Name>  
<Question>If the first term of a sequence is \( 7 \) and the term-to-term rule is \( +3 \), what is the \( 15^{\text {th }} \) term in this sequence?</Question>  
<Correct Answer>The 15th term is \( 49 \). This is calculated as follows: Start with the first term \( 7 \), and add the term-to-term difference \( 3 \) a total of \( 14 \) times (since \( n-1 = 15-1 = 14 \)). Therefore, the sequence can be calculated by \( 7 + 14 \times 3 = 49 \).</Correct Answer>  
<Incorrect Answer>The 15th term is \( 3 + 42 = 45 \). The student might incorrectly calculate the change in the sequence from the first term by  multiplying the number of terms by the rule: \( 3 \times 14 = 42 \) and adding to the first term \( 3 + 42 = 45 \).</Incorrect Answer>  
"
1294,1294,"When solving an equation where there is a negative sign in front of the variable and its equivalent value, assumes the variable has a negative value","<Construct Name>Solve quadratic equations involving negative coefficients on the variable term </Construct Name>
<Subject Name>Quadratic Equations </Subject Name>
<Question>Determine \( x \) in the equation \( -3x^2 + 9 = 0 \) </Question>
<Correct Answer>\( x = \pm \sqrt{3} \) </Correct Answer>
<Incorrect Answer>\( x = \pm i \sqrt{3} \) </Incorrect Answer>
"
