,MisconceptionId,MisconceptionName,response
1564,1564,Does not recognise time as a variable from a worded scenario,"Misconception: Does not recognise time as a variable from a worded scenario

<Construct Name>Solve rate-time-distance problems involving relative motion</Construct Name>
<Subject Name>Algebra: Distance, Rate, Time</Subject Name>
<Question>Two cyclists start at the same time from opposite ends of a 120-kilometer trail. Cyclist A rides at a speed of 40 km/h, while Cyclist B rides at a speed of 20 km/h. How long will it take for the two cyclists to meet each other?

A) 2 hours  
B) 3 hours  
C) 4 hours  
D) 1 hour</Question>
  
<Correct Answer>A) 2 hours</Correct Answer>
  
<Incorrect Answer>B) 3 hours</Incorrect Answer>
"
1565,1565,Miscounts the area of a shape when there are half squares,"Misconception: Miscounts the area of a shape when there are half squares

<Construct Name>Calculate the area of a composite shape on grid paper by accurately accounting for whole and partial squares</Construct Name>
<Subject Name>Geometry – Area Measurement on Grid-based Diagrams</Subject Name>
<Question>A shape is drawn on grid paper where each small square has an area of 1 square unit. The shaded region covers 5 whole squares and 3 half squares. What is the total area of the shaded region?

A) 6.5 square units  
B) 8 square units  
C) 7 square units  
D) 5 square units</Question> 
<Correct Answer>A) 6.5 square units</Correct Answer>
<Incorrect Answer>B) 8 square units</Incorrect Answer>
"
1566,1566,Adds or subtracts from numerator first when solving an equation with a fraction,
1567,1567,Does not recognise suitable statistical diagrams for comparing results over time,"Misconception: Does not recognise suitable statistical diagrams for comparing results over time

<Construct Name>Select Appropriate Time-Series Graphs</Construct Name>
<Subject Name>Data Visualization in Statistics</Subject Name>
<Question>A company tracked its monthly sales figures over the past year. Which type of graph is best suited to compare the sales trends over these twelve months?
  
  A) Pie Chart
  
  B) Bar Graph
  
  C) Line Graph
  
  D) Scatter Plot</Question>
<Correct Answer>C) Line Graph</Correct Answer>
<Incorrect Answer>A) Pie Chart</Incorrect Answer>
"
1568,1568,Includes the x variable when giving the equation of a horizontal line,
1569,1569,Uses term-to-term rule as numerical part of nth term rule,"**Misconception**: Uses term-to-term rule as numerical part of nth term rule

<Construct Name>Determine the nth term of a recursively defined sequence</Construct Name>
<Subject Name>Sequences and Series</Subject Name>
<Question>Consider the sequence defined by the first term \( a_1 = 3 \) and the recursive rule \( a_{n} = a_{n-1} + 5 \) for \( n > 1 \). What is the explicit formula for the \( n \)th term of the sequence?

A) \( a_n = 3 + 5n \)

B) \( a_n = 5n - 2 \)

C) \( a_n = 3 + 5(n-1) \)

D) \( a_n = 5^{n} + 3 \)</Question>
<Correct Answer>C) \( a_n = 3 + 5(n-1) \)</Correct Answer>
<Incorrect Answer>A) \( a_n = 3 + 5n \)</Incorrect Answer>
"
1570,1570,Does not understand the 3-letter convention for labelling angles,"**Misconception**: Does not understand the 3-letter convention for labeling angles

<Construct Name>Properly Label Angles Using Three-Letter Notation</Construct Name>
<Subject Name>Geometry - Angle Identification</Subject Name>
<Question>
In triangle \( ABC \), which of the following correctly represents the measure of the angle at vertex \( B \) using the three-letter notation?
</Question>
<Correct Answer>
C) \( \angle ABC \)
</Correct Answer>
<Incorrect Answer>
A) \( \angle AB \)
</Incorrect Answer>

**Explanation:**

- **Correct Solution**: The three-letter notation for angles requires that the middle letter represents the vertex of the angle. Therefore, \( \angle ABC \) correctly identifies angle \( B \) with \( B \) as the vertex.

- **Incorrect Solution**: \( \angle AB \) uses only two letters and does not specify the vertex clearly, leading to confusion and mislabeling of the angle.
"
1571,1571,When writing standard form does not give the correct power of ten,
1572,1572,Translates rather than reflects across a line of symmetry,
1573,1573,When scaling the perimeter multiplies the number of sides by the scale factor,"<Construct Name>Scaling the Perimeter of Similar Polygons</Construct Name>
<Subject Name>Geometry - Similarity and Scaling</Subject Name>
<Question>A regular hexagon has 6 sides, each measuring 10 cm. If the hexagon is scaled by a factor of 1.5, what is the perimeter of the scaled hexagon?

A) 90 cm  
B) 135 cm  
C) 60 cm  
D) 150 cm</Question>
<Correct Answer>A) 90 cm</Correct Answer>
<Incorrect Answer>B) 135 cm</Incorrect Answer>
"
1574,1574,Struggles to visualise 2D triangles in a cuboid,"**Misconception:** Struggles to visualise 2D triangles in a cuboid

<Construct Name>Visualizing and analyzing cross-sectional triangles within a three-dimensional cuboid</Construct Name>  
<Subject Name>3D Geometry and Spatial Visualization</Subject Name>  
<Question>A plane intersects a cuboid with dimensions 3 cm (length), 4 cm (width), and 5 cm (height), forming a triangular cross-section. What is the area of the triangle created by this intersection?</Question>  
<Correct Answer>A) \(6\ \text{cm}²\)</Correct Answer>  
<Incorrect Answer>B) \(12\ \text{cm}²\)</Incorrect Answer>
"
1575,1575,Includes too many possibilities when calculating a combined event in probability,"Misconception: Includes too many possibilities when calculating a combined event in probability

<Construct Name>Calculating Joint Probabilities of Independent Events</Construct Name>
<Subject Name>Probability Theory</Subject Name>
<Question>A fair six-sided die is rolled twice. What is the probability of obtaining a 2 on the first roll and a 5 on the second roll?</Question>
<Correct Answer>\( \frac{1}{36} \)</Correct Answer>
<Incorrect Answer>\( \frac{1}{6} \)</Incorrect Answer>
"
1576,1576,Divides rather than multiplies in a related calculation questions,"Misconception: Divides rather than multiplies in a related calculation question

<Construct Name>Calculating Mass from Density and Volume</Construct Name>
<Subject Name>Densities and Mass Calculations</Subject Name>
<Question>
A metal object has a density of 8 grams per cubic centimeter. What is the mass of a 3 cubic centimeter sample?

A) 24 grams  
B) 2.66 grams  
C) 11 grams  
D) 5 grams
</Question>
<Correct Answer>A) 24 grams</Correct Answer>
<Incorrect Answer>B) 2.66 grams</Incorrect Answer>
"
1577,1577,Adds instead of multiplies when using grid method,
1578,1578,"When dividing a fraction by an integer, subtracts the integer from the denominator","Misconception: When dividing a fraction by an integer, subtracts the integer from the denominator

<Construct Name>Dividing Fractions by Integers</Construct Name>
<Subject Name>Operations with Fractions</Subject Name>
<Question>What is the result of dividing \( \frac{3}{5} \) by 2?</Question>
<Correct Answer>\( \frac{3}{10} \)</Correct Answer>
<Incorrect Answer>\( \frac{3}{3} \)</Incorrect Answer>
"
1579,1579,Does not realise that in standard form the decimal we use must be between 1 and 10,"**Misconception:** Does not realize that in standard form the decimal we use must be between 1 and 10

<Construct Name>Convert large and small numbers to standard (scientific) form ensuring the decimal is between 1 and 10</Construct Name>
<Subject Name>Scientific Notation</Subject Name>
<Question>Express the number \( 0.00056 \) in standard form.</Question>
<Correct Answer>
A) \( 5.6 \times 10^{-4} \)
</Correct Answer>
<Incorrect Answer>
B) \( 0.56 \times 10^{-3} \)
</Incorrect Answer>
"
1580,1580,"When drawing a cumulative frequency diagram, thinks you plot the frequency on the horizontal axis","Misconception: When drawing a cumulative frequency diagram, thinks you plot the frequency on the horizontal axis

<Construct Name>Accurately Assigning Axes in Cumulative Frequency Diagrams</Construct Name>
<Subject Name>Statistics - Data Visualization</Subject Name>
<Question>
A teacher collects data on the number of hours students study each week and compiles the following frequency table:

| Hours Studied | Number of Students |
|---------------|--------------------|
| 0-2           | 4                  |
| 3-5           | 7                  |
| 6-8           | 10                 |
| 9-11          | 5                  |
| 12-14         | 2                  |

When constructing a cumulative frequency diagram for this data, how should the axes be labeled?

A) Plot the frequency on the horizontal axis and hours studied on the vertical axis.

B) Plot the hours studied on the horizontal axis and cumulative frequency on the vertical axis.

C) Plot cumulative frequency on the horizontal axis and hours studied on the vertical axis.

D) Plot both hours studied and frequency on the horizontal axis.

</Question>
<Correct Answer>B) Plot the hours studied on the horizontal axis and cumulative frequency on the vertical axis.</Correct Answer>
<Incorrect Answer>A) Plot the frequency on the horizontal axis and hours studied on the vertical axis.</Incorrect Answer>
"
1581,1581,Thinks that two side views are interchangeable,"**Misconception:** Thinks that two side views are interchangeable

<Construct Name>Interpreting Multiple Orthogonal Projections of 3D Shapes</Construct Name>
<Subject Name>Solid Geometry</Subject Name>
<Question>A student is given the front and right side views of a geometric solid. The front view shows a rectangle with a semicircle on top, and the right side view shows a rectangle with a triangle on top. Assuming the views are orthogonal projections, which of the following statements is true?</Question>
<Correct Answer>
A) The front and right side views are not interchangeable; they represent different aspects of the 3D shape.
B) The front and right side views can be swapped without changing the actual shape.
C) The front view can be derived from the right side view by rotation.
D) Both views depict the same 2D shape from different angles.
</Correct Answer>
<Incorrect Answer>
B) The front and right side views can be swapped without changing the actual shape.
</Incorrect Answer>

**Explanation:**

- **Correct Solution:** The front and right side views of a 3D object provide different information about its structure. They are not interchangeable because each view corresponds to a specific orientation of the object. Swapping them would misrepresent the actual geometry of the shape.

- **Incorrect Solution Due to Misconception:** Believing that the two side views are interchangeable leads to the incorrect assumption that swapping the front and right side views does not affect the representation of the 3D shape. This misunderstanding ignores the unique information each view provides about the object's geometry.
"
1582,1582,Thinks terms in linear sequence are in direct proportion,
1583,1583,Does not recognise the origin as the starting point for coordinates,"Misconception: Does not recognise the origin as the starting point for coordinates

<Construct Name>Identifying coordinates based on position relative to the origin</Construct Name>
<Subject Name>Coordinate Geometry</Subject Name>
<Question>Point F is located 3 units to the left and 4 units down from the origin on the Cartesian plane. What are the coordinates of Point F?</Question>
<Correct Answer>(-3, -4)</Correct Answer>
<Incorrect Answer>(3, -4)</Incorrect Answer>
"
