,MisconceptionId,MisconceptionName,response
1214,1214,"When solving an equation, uses the same operation rather than the inverse.","<Construct Name>Solve two-step linear equations with integers where the unknown appears on one side</Construct Name>  
<Subject Name>Linear Equations</Subject Name>  
<Question>Solve the equation:  
\(8x + 6 = 22\)</Question>  
<Correct Answer>\(x = 2\)</Correct Answer>  
<Incorrect Answer>\(x = -2\)</Incorrect Answer>  

Misconception: When solving an equation, uses the same operation rather than the inverse. 

You are a Mathematics teacher. The above misconception is common errors made by students when solving math problems.  
Please try to speculate on what kind of math problems the students might be working on when they make such  
misunderstandings.You need to speculate on the Construct Name and the Subject Name of the problem where this  
misunderstanding arises, and then write out a possible math problem that could lead to the above misunderstanding.  
Next, you should provide the correct answer to the problem as well as the incorrect answer resulting from this  
misunderstanding. Each output field must be between <tag> INSERT TEXT HERE </tag>. Output:
"
1215,1215,"Includes a data point with the value, when asked to find the number of data points above a value","<Construct Name>Analyzing Statistics using Box Plots</Construct Name>  
<Subject Name>Data Analysis and Probability</Subject Name>  
<Question>Consider the box plot representing the math scores of students in a class. A score of 75 marks corresponds to the median, and the upper quartile is 85. How many students scored above 75?</Question>  
<Correct Answer>Half of the students scored above the median of 75. If there are, for example, 30 students, then 15 students scored above 75.</Correct Answer>  
<Incorrect Answer>15 students scored above 75, plus the student at the median, making it 16 students.</Incorrect Answer>  
"
1216,1216,Believes a curve can show a constant rate,"<Construct Name>Interpreting Velocity-Time Graphs</Construct Name>  
<Subject Name>Kinematics</Subject Name>  
<Question>A car's velocity is shown in the graph below over time (t). Tom says this graph shows the car moving with constant acceleration ![A sketch of a graph showing velocity (v) on the y axis and time (t) on the x axis. A curved line starts at the origin and slopes upwards, getting steeper over time.]() Contrastly, Katie says this graph shows the car moving at constant speed. Who is correct?</Question>  
<Correct Answer>Neither Tom nor Katie is correct. The graph shows non-constant acceleration.</Correct Answer>  
<Incorrect Answer>Tom is correct. The graph shows constant acceleration.</Incorrect Answer>  
"
1217,1217,Assumes the perpendicular height of a triangle bisects the base,"<Construct Name>Calculate the area of a triangle using base and height</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>Calculate the area of a triangle with a base of 10 cm and a perpendicular height of 6 cm.</Question>  
<Correct Answer>Area = \(\frac{1}{2} \times \text{base} \times \text{height} = \frac{1}{2} \times 10 \times 6 = 30 \text{ cm}^2\)</Correct Answer>  
<Incorrect Answer>Assuming the height bisects the base, one might incorrectly calculate each section of the base as 5 cm, leading to: Area = \(\frac{1}{2} \times 5 \times 6 = 15 \text{ cm}^2\)</Incorrect Answer>  
"
1218,1218,Multiplies the numerators when adding fractions with a common denominator,"<Construct Name>Add proper fractions with the same denominator</Construct Name>  
<Subject Name>Adding and Subtracting Fractions</Subject Name>  
<Question>Calculate: \( \frac{3}{8}+\frac{2}{8} \)</Question>  
<Correct Answer>\( \frac{5}{8} \)</Correct Answer>  
<Incorrect Answer>\( \frac{6}{8} \)</Incorrect Answer>  
"
1219,1219,Gives the value for the wrong variable when answering a simultaneous equation question,"<Construct Name>Solve systems of linear equations </Construct Name>
<Subject Name>Simultaneous Equations </Subject Name>
<Question>Solve the following simultaneous equations for \(x\) and \(y\):  
\( 2x + 3y = 12 \)  
\( 4x - y = 5 \) </Question>
<Correct Answer>\( x = \frac{29}{11}, y = \frac{2}{11} \) </Correct Answer>
<Incorrect Answer>\( y = \frac{29}{11} \) </Incorrect Answer>
"
1220,1220,Does not include zero when counting over zero,"<Construct Name>Counting Integers Intersecting a Range Including Zero</Construct Name>  
<Subject Name>Integer Counting and Number Lines</Subject Name>  
<Question>Find the total number of integer values from \(-3\) to \(3\) inclusive.</Question>  
<Correct Answer>\(7\) (Integers are: \(-3, -2, -1, 0, 1, 2, 3\))</Correct Answer>  
<Incorrect Answer>\(6\) (Not including \(0\))</Incorrect Answer>  
"
1221,1221,Converts a decimal to a fraction by writing 1 over the digits of the decimal,"<Construct Name>Converting Decimals to Fractions</Construct Name>  
<Subject Name>Decimals and Fractions</Subject Name>  
<Question>Convert the decimal \( 0.25 \) to a fraction in its simplest form.</Question>  
<Correct Answer>\( \frac{1}{4} \)</Correct Answer>  
<Incorrect Answer>\( \frac{1}{25} \)</Incorrect Answer>  
"
1222,1222,Forgets the denominator in probability,"<Construct Name>Calculate probability of rolling a specific number on a die</Construct Name>
<Subject Name>Probability of Dice Outcomes</Subject Name>
<Question>A standard six-sided die is rolled. What is the probability of rolling a number greater than \(4\)?</Question>
<Correct Answer>\(\frac{1}{3}\)</Correct Answer>
<Incorrect Answer>\(2\)</Incorrect Answer>
"
1223,1223,Uses numerators to convert fractions to ratio despite different denominators,"<Construct Name>Convert fractions to ratios </Construct Name>

<Subject Name>Writing Ratios </Subject Name>

<Question>A recipe requires \( \frac{2}{7} \) of a cup of oil, \( \frac{1}{3} \) of a cup of vinegar, and \( \frac{1}{2} \) of a cup of lemon juice. What is the ratio of oil, vinegar, and lemon juice used in the recipe? </Question>

<Correct Answer>\( 6: 7: 10 \) </Correct Answer>

<Incorrect Answer>\( 2: 1: 1 \) </Incorrect Answer>
"
1224,1224,Does not understand the diagram given in the question,"<Construct Name>Interpreting Bar Graphs</Construct Name>  
<Subject Name>Data Interpretation</Subject Name>  
<Question>Students were given a bar graph showing the number of books read by four students over summer vacation. The graph displays: Alex - 10 books, Jamie - 8 books, Sam - 15 books, and Taylor - 12 books. Based on this graph, how many more books did Sam read than Jamie?</Question>  
<Correct Answer>7 books</Correct Answer>  
<Incorrect Answer>4 books</Incorrect Answer>  
"
1225,1225,Believes you don't need to numerically order the data before calculating the median,"<Construct Name>Calculate the median from a set of unordered data</Construct Name>
<Subject Name>Averages (mean, median, mode) from a List of Data</Subject Name>
<Question>What is the median of the following numbers?
\[
8, 3, 5, 1, 14, 9
\] </Question>
<Correct Answer>\( 6.5 \) </Correct Answer>
<Incorrect Answer>\( 5 \) </Incorrect Answer>
"
1226,1226,Does not recognise the distributive property,"<Construct Name>Apply the distributive property to simplify expressions </Construct Name>
<Subject Name>Simplifying Expressions </Subject Name>
<Question>Simplify the expression \(3(x + 4)\).</Question>
<Correct Answer>3x + 12 </Correct Answer>
<Incorrect Answer>3x + 4 </Incorrect Answer>
"
1227,1227,Forgets that a number without an indice is to the power of 1 ,"<Construct Name>Understanding Exponents in Expressions</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Simplify the expression: \(5^2 \times 5 \)</Question>  
<Correct Answer>The correct simplification is \(5^2 \times 5^1 = 5^{2+1} = 5^3 = 125\)</Correct Answer>  
<Incorrect Answer>Forgetting that \(5\) is \(5^1\), the incorrect simplification is \(5^2 \times 5 = 5^2 = 25\)</Incorrect Answer>  
"
1228,1228,Believes sets are the same if the elements within them have a shared property,"<Construct Name>Set Equality</Construct Name>
<Subject Name>Set Theory</Subject Name>
<Question>Consider the following two sets: Set A = {1, 2, 3, 4} and Set B = {2, 4, 6, 8}. Are these two sets equal because they both contain even numbers?</Question>
<Correct Answer>No, Set A and Set B are not equal. Set A contains numbers {1, 2, 3, 4}, while Set B contains numbers {2, 4, 6, 8}. They have different elements.</Correct Answer>
<Incorrect Answer>Yes, Set A and Set B are equal because both sets contain the even numbers 2 and 4.</Incorrect Answer>
"
1229,1229,Confuses chord and circumference,"<Construct Name>Understanding Circle Measurements</Construct Name>  
<Subject Name>Geometry - Circle Terminology</Subject Name>  
<Question>Given a circle with a radius of 5 cm, identify and calculate the circumference of the circle. Also, explain the concept of a chord.</Question>  
<Correct Answer>The circumference of the circle is calculated using the formula \(2\pi \times \text{radius}\), which is approximately 31.42 cm. A chord is a line segment with both endpoints on the circle.</Correct Answer>  
<Incorrect Answer>The circumference is confused with the chord, identifying it as the line segment between two points on the circle's edge, with a calculation of length irrelevant to the actual circumference.</Incorrect Answer>  
"
1230,1230,Believes you cube the conversion factor when dealing with squared units,"<Construct Name>Convert from cm² to mm² </Construct Name>  
<Subject Name>Area Units </Subject Name>  
<Question>\( 5 \mathrm{~cm}^{2} \) is the same as _____ \( \mathrm{mm}^{2} \) </Question>  
<Correct Answer>\( 500 \) </Correct Answer>  
<Incorrect Answer>\( 5000 \) </Incorrect Answer>  
"
1231,1231,Does not know that 7 and -7 are different,"<Construct Name>Understanding Absolute Values and Their Differences </Construct Name>

<Subject Name>Absolute Value and Number Line Representation </Subject Name>

<Question>Calculate the absolute difference between the numbers 7 and -7. </Question>

<Correct Answer>The absolute difference is 14. </Correct Answer>

<Incorrect Answer>The absolute difference is 0. </Incorrect Answer>
"
1232,1232,"Thinks the longest bar has the highest frequency on a pictogram, even if the symbols aren't evenly spaced","<Construct Name>Interpret frequency represented by symbols in pictograms </Construct Name>  
<Subject Name>Data Interpretation </Subject Name>  
<Question>Sarah observes a pictogram showing the number of apples sold over four days. Each 🍎 symbol represents 5 apples. However, Monday has 2 🍎 spaced unevenly, Tuesday has 3 🍎 packed closely together, Wednesday shows 1 🍎, and Thursday has 4 🍎 but spread with gaps. Which day had the highest apple sales? </Question>  
<Correct Answer>Thursday, with 20 apples sold. </Correct Answer>  
<Incorrect Answer>Tuesday, assuming the closely packed symbols mislead her into thinking it had the highest sales. </Incorrect Answer>  
"
1233,1233,"Believes that when eliminating a variable, if the signs of the terms with matching coefficients are the same, we add the equations.","<Construct Name>Understand how to eliminate a variable using addition or subtraction of linear equations </Construct Name>

<Subject Name>Simultaneous Equations </Subject Name>

<Question>Maria and John are solving these simultaneous equations:

\( \begin{aligned} 5x + 3y &= 12 \\ 5x - 4y &= 15 \end{aligned} \)

Maria thinks you should add them to eliminate \( x \).

John thinks you should subtract them to eliminate \( x \).

Who is correct? </Question>

<Correct Answer>Only John </Correct Answer>

<Incorrect Answer>Only Maria </Incorrect Answer>
"
1234,1234,Believes f(x + a) translates the function up a units,"<Construct Name>Identify horizontal translations in the form f(x) = for non-trigonometric functions</Construct Name>
<Subject Name>Transformations of functions in the form f(x)</Subject Name>
<Question>Given the function \(y = f(x)\), what is the transformation that results in the function \(y = f(x + 4)\)?</Question>
<Correct Answer>Translation by vector \(\left[\begin{array}{l}-4 \\ 0\end{array}\right]\)</Correct Answer>
<Incorrect Answer>Translation by vector \(\left[\begin{array}{c}0 \\ 4\end{array}\right]\)</Incorrect Answer>
"
1235,1235,"When completing the square in the form (x - a)^2 + b, believes b is the difference between a and the constant of the original quadratic","<Construct Name>Completing the square and identifying constants in quadratic expressions </Construct Name>  
<Subject Name>Completing the Square </Subject Name>  
<Question>Solve for the value of \( c \) if the equation \( x^2 + 6x + 9 \equiv (x + 3)^2 + c \) holds true.</Question>  
<Correct Answer> \( c = 0 \) </Correct Answer>  
<Incorrect Answer> \( c = 6 \) </Incorrect Answer>  
"
1236,1236,Thinks the plan view is taken from an angle to include aspects of the side view and plan,"<Construct Name>Understanding 3D shapes and views </Construct Name>
<Subject Name>Geometry and Spatial Reasoning </Subject Name>
<Question>Here are the three views of a building block: the front view, the side view, and the plan view. Use these to determine the shape of the building block. ![Images of different views of a building block: front view showing a rectangle, side view showing a rectangle, and plan view showing a square.]() </Question> 
<Correct Answer>The building block is a rectangular prism (cuboid) with a square base. </Correct Answer>
<Incorrect Answer>The building block is a trapezoidal prism because the plan view shows a slanted side. </Incorrect Answer>
"
